,min_lon,max_lon,max_height,max_width,start_time,harpnum,wavelength,fits_fullpath,label
159,-73.9005,-70.4053,555,623,2012-03-03T15:42:02Z,1449,193,/data/linn/newpipe_compressed/pos/2012.03.03_15:48:00_7h@1h_AARP1449_193.fits,1
160,-11.3102,-8.85363,653,1749,2014-04-17T15:42:01Z,4000,171,/data/linn/newpipe_compressed/pos/2014.04.17_15:48:00_7h@1h_AARP4000_171.fits,1
161,-51.1221,-47.6015,548,700,2014-11-06T15:42:01Z,4781,335,/data/linn/newpipe_compressed/pos/2014.11.06_15:48:00_7h@1h_AARP4781_335.fits,1
162,6.51606,9.86148,460,1013,2012-07-03T15:42:01Z,1807,94,/data/linn/newpipe_compressed/pos/2012.07.03_15:48:00_7h@1h_AARP1807_94.fits,1
163,-51.6183,-48.0391,557,507,2014-03-23T15:42:01Z,3894,211,/data/linn/newpipe_compressed/pos/2014.03.23_15:48:00_7h@1h_AARP3894_211.fits,1
164,-999999.0,-999999.0,611,177,2013-10-15T15:41:49Z,3291,1600,/data/linn/newpipe_compressed/pos/2013.10.15_15:48:00_7h@1h_AARP3291_1600.fits,1
165,6.52466,8.88793,1023,2075,2014-12-17T15:41:49Z,4920,193,/data/linn/newpipe_compressed/pos/2014.12.17_15:48:00_7h@1h_AARP4920_193.fits,1
166,-999999.0,-999999.0,897,445,2012-07-03T15:42:01Z,1834,171,/data/linn/newpipe_compressed/pos/2012.07.03_15:48:00_7h@1h_AARP1834_171.fits,1
167,46.1074,49.3196,492,793,2012-07-06T15:42:01Z,1807,94,/data/linn/newpipe_compressed/pos/2012.07.06_15:48:00_7h@1h_AARP1807_94.fits,1
168,-5.59921,-2.29144,405,696,2011-02-13T15:42:02Z,377,171,/data/linn/newpipe_compressed/pos/2011.02.13_15:48:00_7h@1h_AARP377_171.fits,1
169,-77.2728,-74.858,479,360,2012-06-26T15:42:02Z,1807,211,/data/linn/newpipe_compressed/pos/2012.06.26_15:48:00_7h@1h_AARP1807_211.fits,1
170,6.03784,9.20767,816,1444,2012-01-21T15:42:02Z,1321,131,/data/linn/newpipe_compressed/pos/2012.01.21_15:48:00_7h@1h_AARP1321_131.fits,1
171,-33.2528,-30.0803,633,850,2015-03-10T15:42:01Z,5298,211,/data/linn/newpipe_compressed/pos/2015.03.10_15:48:00_7h@1h_AARP5298_211.fits,1
172,-66.4922,-64.933,866,722,2012-07-05T15:41:49Z,1834,1600,/data/linn/newpipe_compressed/pos/2012.07.05_15:48:00_7h@1h_AARP1834_1600.fits,1
173,-50.1828,-47.2397,1016,1192,2014-12-11T15:42:01Z,4920,304,/data/linn/newpipe_compressed/pos/2014.12.11_15:48:00_7h@1h_AARP4920_304.fits,1
174,-72.1279,-68.724,467,351,2011-03-03T15:42:02Z,401,211,/data/linn/newpipe_compressed/pos/2011.03.03_15:48:00_7h@1h_AARP401_211.fits,1
175,-50.6286,-47.5608,814,958,2014-10-19T15:42:01Z,4698,211,/data/linn/newpipe_compressed/pos/2014.10.19_15:48:00_7h@1h_AARP4698_211.fits,1
176,-45.9807,-42.8289,648,767,2015-03-09T15:42:01Z,5298,94,/data/linn/newpipe_compressed/pos/2015.03.09_15:48:00_7h@1h_AARP5298_94.fits,1
177,-15.9231,-12.366,533,863,2011-09-04T15:41:50Z,833,1600,/data/linn/newpipe_compressed/pos/2011.09.04_15:48:00_7h@1h_AARP833_1600.fits,1
178,37.7916,40.715,380,709,2011-08-06T15:42:02Z,753,171,/data/linn/newpipe_compressed/pos/2011.08.06_15:48:00_7h@1h_AARP753_171.fits,1
179,53.3622,56.403,904,1000,2012-01-25T15:42:02Z,1321,193,/data/linn/newpipe_compressed/pos/2012.01.25_15:48:00_7h@1h_AARP1321_193.fits,1
180,-21.7121,-18.0366,555,744,2013-11-12T15:42:01Z,3364,193,/data/linn/newpipe_compressed/pos/2013.11.12_15:48:00_7h@1h_AARP3364_193.fits,1
181,-11.7283,-10.0202,1019,2111,2014-12-15T15:42:01Z,4920,304,/data/linn/newpipe_compressed/pos/2014.12.15_15:48:00_7h@1h_AARP4920_304.fits,1
182,-2.61216,0.589209,581,839,2013-11-08T15:42:01Z,3341,211,/data/linn/newpipe_compressed/pos/2013.11.08_15:48:00_7h@1h_AARP3341_211.fits,1
183,-61.6965,-59.6192,1012,920,2014-12-10T15:42:01Z,4920,335,/data/linn/newpipe_compressed/pos/2014.12.10_15:48:00_7h@1h_AARP4920_335.fits,1
184,-9.86251,-6.43815,605,910,2013-10-22T15:41:49Z,3291,1600,/data/linn/newpipe_compressed/pos/2013.10.22_15:48:00_7h@1h_AARP3291_1600.fits,1
185,-26.2516,-22.9199,521,617,2014-03-25T15:42:01Z,3894,193,/data/linn/newpipe_compressed/pos/2014.03.25_15:48:00_7h@1h_AARP3894_193.fits,1
186,-7.52505,-4.10886,547,748,2013-11-13T15:42:01Z,3364,94,/data/linn/newpipe_compressed/pos/2013.11.13_15:48:00_7h@1h_AARP3364_94.fits,1
187,-55.9468,-52.694,572,655,2011-09-01T15:41:50Z,833,1600,/data/linn/newpipe_compressed/pos/2011.09.01_15:48:00_7h@1h_AARP833_1600.fits,1
188,-81.7432,-79.6198,868,639,2012-01-14T15:42:02Z,1321,131,/data/linn/newpipe_compressed/pos/2012.01.14_15:48:00_7h@1h_AARP1321_131.fits,1
189,-82.9683,-80.3218,379,233,2013-05-13T15:41:49Z,2748,193,/data/linn/newpipe_compressed/pos/2013.05.13_15:48:00_7h@1h_AARP2748_193.fits,1
190,-31.8119,-28.8581,708,1373,2014-04-15T15:42:01Z,4000,131,/data/linn/newpipe_compressed/pos/2014.04.15_15:48:00_7h@1h_AARP4000_131.fits,1
191,-58.0257,-54.9147,867,1142,2012-07-07T15:41:49Z,1834,1600,/data/linn/newpipe_compressed/pos/2012.07.07_15:48:00_7h@1h_AARP1834_1600.fits,1
192,-78.7984,-76.7535,759,619,2014-01-01T15:42:01Z,3563,94,/data/linn/newpipe_compressed/pos/2014.01.01_15:48:00_7h@1h_AARP3563_94.fits,1
193,-70.6557,-67.6164,491,562,2012-06-27T15:42:02Z,1807,304,/data/linn/newpipe_compressed/pos/2012.06.27_15:48:00_7h@1h_AARP1807_304.fits,1
194,44.3564,47.7127,634,766,2013-10-26T15:41:49Z,3291,193,/data/linn/newpipe_compressed/pos/2013.10.26_15:48:00_7h@1h_AARP3291_193.fits,1
195,27.7083,30.3479,1041,1654,2014-12-19T15:41:49Z,4920,1600,/data/linn/newpipe_compressed/pos/2014.12.19_15:48:00_7h@1h_AARP4920_1600.fits,1
196,-64.5469,-61.2621,553,566,2014-11-05T15:42:01Z,4781,131,/data/linn/newpipe_compressed/pos/2014.11.05_15:48:00_7h@1h_AARP4781_131.fits,1
197,-15.7206,-12.5814,758,1975,2014-01-06T15:42:01Z,3563,131,/data/linn/newpipe_compressed/pos/2014.01.06_15:48:00_7h@1h_AARP3563_131.fits,1
198,-81.7432,-79.6198,868,639,2012-01-14T15:41:50Z,1321,193,/data/linn/newpipe_compressed/pos/2012.01.14_15:48:00_7h@1h_AARP1321_193.fits,1
199,-72.0318,-68.7994,693,495,2015-03-07T15:42:01Z,5298,304,/data/linn/newpipe_compressed/pos/2015.03.07_15:48:00_7h@1h_AARP5298_304.fits,1
200,-7.52505,-4.10886,547,748,2013-11-13T15:42:01Z,3364,304,/data/linn/newpipe_compressed/pos/2013.11.13_15:48:00_7h@1h_AARP3364_304.fits,1
201,-64.8751,-61.4783,369,485,2011-07-29T15:42:02Z,753,211,/data/linn/newpipe_compressed/pos/2011.07.29_15:48:00_7h@1h_AARP753_211.fits,1
202,46.1074,49.3196,492,793,2012-07-06T15:42:01Z,1807,335,/data/linn/newpipe_compressed/pos/2012.07.06_15:48:00_7h@1h_AARP1807_335.fits,1
203,-64.7794,-61.2352,567,401,2014-03-22T15:41:49Z,3894,1600,/data/linn/newpipe_compressed/pos/2014.03.22_15:48:00_7h@1h_AARP3894_1600.fits,1
204,-76.9724,-73.4868,883,387,2014-02-23T15:42:01Z,3793,94,/data/linn/newpipe_compressed/pos/2014.02.23_15:48:00_7h@1h_AARP3793_94.fits,1
205,-55.5518,-52.328,618,622,2013-11-04T15:42:01Z,3341,211,/data/linn/newpipe_compressed/pos/2013.11.04_15:48:00_7h@1h_AARP3341_211.fits,1
206,-86.2591,-83.7641,165,144,2014-06-09T15:42:01Z,4225,171,/data/linn/newpipe_compressed/pos/2014.06.09_15:48:00_7h@1h_AARP4225_171.fits,1
207,-45.9807,-42.8289,648,767,2015-03-09T15:42:01Z,5298,304,/data/linn/newpipe_compressed/pos/2015.03.09_15:48:00_7h@1h_AARP5298_304.fits,1
208,-999999.0,-999999.0,499,275,2012-03-01T15:42:02Z,1449,94,/data/linn/newpipe_compressed/pos/2012.03.01_15:48:00_7h@1h_AARP1449_94.fits,1
209,-7.52505,-4.10886,547,748,2013-11-13T15:41:49Z,3364,171,/data/linn/newpipe_compressed/pos/2013.11.13_15:48:00_7h@1h_AARP3364_171.fits,1
210,-6.95168,-3.74375,406,704,2011-03-08T15:42:02Z,401,193,/data/linn/newpipe_compressed/pos/2011.03.08_15:48:00_7h@1h_AARP401_193.fits,1
211,-999999.0,-83.3906,495,242,2015-05-04T15:41:49Z,5541,1600,/data/linn/newpipe_compressed/pos/2015.05.04_15:48:00_7h@1h_AARP5541_1600.fits,1
212,-87.4992,-85.8792,333,207,2011-07-27T15:42:02Z,753,131,/data/linn/newpipe_compressed/pos/2011.07.27_15:48:00_7h@1h_AARP753_131.fits,1
213,-74.6766,-71.4879,685,526,2011-11-02T15:41:50Z,1028,193,/data/linn/newpipe_compressed/pos/2011.11.02_15:48:00_7h@1h_AARP1028_193.fits,1
214,-999999.0,-999999.0,499,275,2012-03-01T15:42:02Z,1449,211,/data/linn/newpipe_compressed/pos/2012.03.01_15:48:00_7h@1h_AARP1449_211.fits,1
215,-999999.0,-999999.0,359,158,2013-05-12T15:42:01Z,2748,304,/data/linn/newpipe_compressed/pos/2013.05.12_15:48:00_7h@1h_AARP2748_304.fits,1
216,-999999.0,-999999.0,625,324,2011-10-31T15:41:50Z,1028,1600,/data/linn/newpipe_compressed/pos/2011.10.31_15:48:00_7h@1h_AARP1028_1600.fits,1
217,-34.7185,-31.3581,562,730,2013-11-11T15:42:01Z,3364,335,/data/linn/newpipe_compressed/pos/2013.11.11_15:48:00_7h@1h_AARP3364_335.fits,1
218,6.52466,8.88793,1023,2075,2014-12-17T15:42:01Z,4920,211,/data/linn/newpipe_compressed/pos/2014.12.17_15:48:00_7h@1h_AARP4920_211.fits,1
219,19.6369,22.8602,471,974,2012-07-04T15:41:49Z,1807,131,/data/linn/newpipe_compressed/pos/2012.07.04_15:48:00_7h@1h_AARP1807_131.fits,1
220,53.3622,56.403,904,1000,2012-01-25T15:41:50Z,1321,1600,/data/linn/newpipe_compressed/pos/2012.01.25_15:48:00_7h@1h_AARP1321_1600.fits,1
221,-20.961,-18.3919,679,1589,2014-04-16T15:42:01Z,4000,335,/data/linn/newpipe_compressed/pos/2014.04.16_15:48:00_7h@1h_AARP4000_335.fits,1
222,32.8373,36.198,481,905,2012-07-05T15:42:01Z,1807,335,/data/linn/newpipe_compressed/pos/2012.07.05_15:48:00_7h@1h_AARP1807_335.fits,1
223,-999999.0,-999999.0,625,324,2011-10-31T15:42:02Z,1028,94,/data/linn/newpipe_compressed/pos/2011.10.31_15:48:00_7h@1h_AARP1028_94.fits,1
224,-65.4688,-62.1807,598,647,2011-09-23T15:42:02Z,892,211,/data/linn/newpipe_compressed/pos/2011.09.23_15:48:00_7h@1h_AARP892_211.fits,1
225,-70.6557,-67.6164,491,562,2012-06-27T15:42:02Z,1807,193,/data/linn/newpipe_compressed/pos/2012.06.27_15:48:00_7h@1h_AARP1807_193.fits,1
226,-70.8997,-67.815,888,818,2012-01-15T15:42:02Z,1321,335,/data/linn/newpipe_compressed/pos/2012.01.15_15:48:00_7h@1h_AARP1321_335.fits,1
227,32.8373,36.198,481,905,2012-07-05T15:41:49Z,1807,171,/data/linn/newpipe_compressed/pos/2012.07.05_15:48:00_7h@1h_AARP1807_171.fits,1
228,-28.1948,-25.7672,1021,1765,2014-12-13T15:42:01Z,4920,171,/data/linn/newpipe_compressed/pos/2014.12.13_15:48:00_7h@1h_AARP4920_171.fits,1
229,-64.7349,-60.9801,685,556,2013-10-18T15:41:49Z,3291,193,/data/linn/newpipe_compressed/pos/2013.10.18_15:48:00_7h@1h_AARP3291_193.fits,1
230,-82.9683,-80.3218,379,233,2013-05-13T15:42:01Z,2748,94,/data/linn/newpipe_compressed/pos/2013.05.13_15:48:00_7h@1h_AARP2748_94.fits,1
231,63.3032,66.528,377,489,2011-08-08T15:42:02Z,753,193,/data/linn/newpipe_compressed/pos/2011.08.08_15:48:00_7h@1h_AARP753_193.fits,1
232,-70.2007,-66.9094,383,385,2013-05-14T15:42:01Z,2748,131,/data/linn/newpipe_compressed/pos/2013.05.14_15:48:00_7h@1h_AARP2748_131.fits,1
233,-78.5873,-74.9628,577,277,2014-03-21T15:41:49Z,3894,1600,/data/linn/newpipe_compressed/pos/2014.03.21_15:48:00_7h@1h_AARP3894_1600.fits,1
234,44.3564,47.7127,634,766,2013-10-26T15:42:01Z,3291,335,/data/linn/newpipe_compressed/pos/2013.10.26_15:48:00_7h@1h_AARP3291_335.fits,1
235,-80.9511,-78.3298,645,300,2013-11-02T15:42:01Z,3341,335,/data/linn/newpipe_compressed/pos/2013.11.02_15:48:00_7h@1h_AARP3341_335.fits,1
236,-68.7216,-65.2804,651,475,2013-11-03T15:42:01Z,3341,304,/data/linn/newpipe_compressed/pos/2013.11.03_15:48:00_7h@1h_AARP3341_304.fits,1
237,-66.4922,-64.933,866,722,2012-07-05T15:42:01Z,1834,131,/data/linn/newpipe_compressed/pos/2012.07.05_15:48:00_7h@1h_AARP1834_131.fits,1
238,-82.4031,-81.8883,845,356,2014-10-16T15:42:01Z,4698,94,/data/linn/newpipe_compressed/pos/2014.10.16_15:48:00_7h@1h_AARP4698_94.fits,1
239,26.1566,29.4443,368,766,2011-08-05T15:42:02Z,753,193,/data/linn/newpipe_compressed/pos/2011.08.05_15:48:00_7h@1h_AARP753_193.fits,1
240,-50.1828,-47.2397,1016,1192,2014-12-11T15:42:01Z,4920,193,/data/linn/newpipe_compressed/pos/2014.12.11_15:48:00_7h@1h_AARP4920_193.fits,1
241,0.055168,3.36191,342,798,2011-08-03T15:41:50Z,753,193,/data/linn/newpipe_compressed/pos/2011.08.03_15:48:00_7h@1h_AARP753_193.fits,1
242,0.805897,3.96159,740,1302,2014-10-23T15:42:01Z,4698,171,/data/linn/newpipe_compressed/pos/2014.10.23_15:48:00_7h@1h_AARP4698_171.fits,1
243,-19.8012,-16.6198,420,697,2011-03-07T15:41:50Z,401,1600,/data/linn/newpipe_compressed/pos/2011.03.07_15:48:00_7h@1h_AARP401_1600.fits,1
244,-999999.0,-86.9143,765,287,2013-12-30T15:42:01Z,3563,304,/data/linn/newpipe_compressed/pos/2013.12.30_15:48:00_7h@1h_AARP3563_304.fits,1
245,-36.9944,-33.6638,631,821,2013-10-20T15:42:01Z,3291,193,/data/linn/newpipe_compressed/pos/2013.10.20_15:48:00_7h@1h_AARP3291_193.fits,1
246,58.8843,62.4674,642,642,2013-10-27T15:42:01Z,3291,171,/data/linn/newpipe_compressed/pos/2013.10.27_15:48:00_7h@1h_AARP3291_171.fits,1
247,-78.2694,-74.9793,693,392,2013-10-17T15:42:01Z,3291,335,/data/linn/newpipe_compressed/pos/2013.10.17_15:48:00_7h@1h_AARP3291_335.fits,1
248,-7.52505,-4.10886,547,748,2013-11-13T15:42:01Z,3364,335,/data/linn/newpipe_compressed/pos/2013.11.13_15:48:00_7h@1h_AARP3364_335.fits,1
249,-34.7185,-31.3581,562,730,2013-11-11T15:42:01Z,3364,211,/data/linn/newpipe_compressed/pos/2013.11.11_15:48:00_7h@1h_AARP3364_211.fits,1
250,-67.2822,-63.6622,778,863,2014-01-02T15:42:01Z,3563,335,/data/linn/newpipe_compressed/pos/2014.01.02_15:48:00_7h@1h_AARP3563_335.fits,1
251,-37.9087,-34.7536,794,1116,2014-10-20T15:42:01Z,4698,211,/data/linn/newpipe_compressed/pos/2014.10.20_15:48:00_7h@1h_AARP4698_211.fits,1
252,-76.9724,-73.4868,883,387,2014-02-23T15:41:49Z,3793,1600,/data/linn/newpipe_compressed/pos/2014.02.23_15:48:00_7h@1h_AARP3793_1600.fits,1
253,-64.0639,-60.7569,833,752,2014-10-18T15:42:01Z,4698,94,/data/linn/newpipe_compressed/pos/2014.10.18_15:48:00_7h@1h_AARP4698_94.fits,1
254,-83.2458,-80.7095,445,210,2011-03-02T15:42:02Z,401,131,/data/linn/newpipe_compressed/pos/2011.03.02_15:48:00_7h@1h_AARP401_131.fits,1
255,-999999.0,-999999.0,803,265,2014-10-15T15:42:01Z,4698,211,/data/linn/newpipe_compressed/pos/2014.10.15_15:48:00_7h@1h_AARP4698_211.fits,1
256,6.1593,9.4459,411,702,2011-03-09T15:42:02Z,401,211,/data/linn/newpipe_compressed/pos/2011.03.09_15:48:00_7h@1h_AARP401_211.fits,1
257,-11.3102,-8.85363,653,1749,2014-04-17T15:42:01Z,4000,193,/data/linn/newpipe_compressed/pos/2014.04.17_15:48:00_7h@1h_AARP4000_193.fits,1
258,-42.9158,-39.4669,562,763,2011-09-02T15:42:02Z,833,335,/data/linn/newpipe_compressed/pos/2011.09.02_15:48:00_7h@1h_AARP833_335.fits,1
259,27.7083,30.3479,1041,1654,2014-12-19T15:42:01Z,4920,193,/data/linn/newpipe_compressed/pos/2014.12.19_15:48:00_7h@1h_AARP4920_193.fits,1
260,-70.8997,-67.815,888,818,2012-01-15T15:42:02Z,1321,94,/data/linn/newpipe_compressed/pos/2012.01.15_15:48:00_7h@1h_AARP1321_94.fits,1
261,-70.8997,-67.815,888,818,2012-01-15T15:42:02Z,1321,171,/data/linn/newpipe_compressed/pos/2012.01.15_15:48:00_7h@1h_AARP1321_171.fits,1
262,-51.6183,-48.0391,557,507,2014-03-23T15:42:01Z,3894,193,/data/linn/newpipe_compressed/pos/2014.03.23_15:48:00_7h@1h_AARP3894_193.fits,1
263,-29.5658,-26.2443,548,834,2011-09-03T15:42:02Z,833,193,/data/linn/newpipe_compressed/pos/2011.09.03_15:48:00_7h@1h_AARP833_193.fits,1
264,-78.5442,-75.0756,917,556,2012-07-04T15:41:49Z,1834,193,/data/linn/newpipe_compressed/pos/2012.07.04_15:48:00_7h@1h_AARP1834_193.fits,1
265,-66.4922,-64.933,866,722,2012-07-05T15:41:49Z,1834,193,/data/linn/newpipe_compressed/pos/2012.07.05_15:48:00_7h@1h_AARP1834_193.fits,1
266,-87.3274,-83.9488,655,238,2013-10-16T15:42:01Z,3291,94,/data/linn/newpipe_compressed/pos/2013.10.16_15:48:00_7h@1h_AARP3291_94.fits,1
267,10.3263,13.666,585,836,2013-11-09T15:42:01Z,3341,335,/data/linn/newpipe_compressed/pos/2013.11.09_15:48:00_7h@1h_AARP3341_335.fits,1
268,-45.9807,-42.8289,648,767,2015-03-09T15:41:49Z,5298,1600,/data/linn/newpipe_compressed/pos/2015.03.09_15:48:00_7h@1h_AARP5298_1600.fits,1
269,43.1739,45.2591,697,1350,2014-04-22T15:42:01Z,4000,304,/data/linn/newpipe_compressed/pos/2014.04.22_15:48:00_7h@1h_AARP4000_304.fits,1
270,-87.4992,-85.8792,333,207,2011-07-27T15:42:02Z,753,335,/data/linn/newpipe_compressed/pos/2011.07.27_15:48:00_7h@1h_AARP753_335.fits,1
271,20.1709,23.5574,559,740,2013-11-15T15:42:01Z,3364,171,/data/linn/newpipe_compressed/pos/2013.11.15_15:48:00_7h@1h_AARP3364_171.fits,1
272,-72.1279,-68.724,467,351,2011-03-03T15:41:50Z,401,1600,/data/linn/newpipe_compressed/pos/2011.03.03_15:48:00_7h@1h_AARP401_1600.fits,1
273,-44.3309,-41.3098,732,1095,2014-04-14T15:42:01Z,4000,335,/data/linn/newpipe_compressed/pos/2014.04.14_15:48:00_7h@1h_AARP4000_335.fits,1
274,-18.8162,-15.4287,418,692,2011-02-12T15:42:02Z,377,211,/data/linn/newpipe_compressed/pos/2011.02.12_15:48:00_7h@1h_AARP377_211.fits,1
275,-67.2822,-63.6622,778,863,2014-01-02T15:42:01Z,3563,131,/data/linn/newpipe_compressed/pos/2014.01.02_15:48:00_7h@1h_AARP3563_131.fits,1
276,-77.2957,-74.4098,563,381,2014-11-04T15:42:01Z,4781,304,/data/linn/newpipe_compressed/pos/2014.11.04_15:48:00_7h@1h_AARP4781_304.fits,1
277,-84.3379,-82.4908,657,383,2011-11-01T15:42:02Z,1028,94,/data/linn/newpipe_compressed/pos/2011.11.01_15:48:00_7h@1h_AARP1028_94.fits,1
278,6.03784,9.20767,816,1444,2012-01-21T15:42:02Z,1321,94,/data/linn/newpipe_compressed/pos/2012.01.21_15:48:00_7h@1h_AARP1321_94.fits,1
279,10.8712,14.1618,520,876,2011-09-06T15:42:02Z,833,335,/data/linn/newpipe_compressed/pos/2011.09.06_15:48:00_7h@1h_AARP833_335.fits,1
280,-45.6148,-42.2932,855,1296,2012-07-08T15:42:01Z,1834,171,/data/linn/newpipe_compressed/pos/2012.07.08_15:48:00_7h@1h_AARP1834_171.fits,1
281,-84.7499,-82.2192,661,341,2015-03-06T15:42:01Z,5298,211,/data/linn/newpipe_compressed/pos/2015.03.06_15:48:00_7h@1h_AARP5298_211.fits,1
282,-0.344872,1.46513,634,1809,2014-04-18T15:42:01Z,4000,94,/data/linn/newpipe_compressed/pos/2014.04.18_15:48:00_7h@1h_AARP4000_94.fits,1
283,32.3084,35.3158,675,1568,2014-04-21T15:42:01Z,4000,171,/data/linn/newpipe_compressed/pos/2014.04.21_15:48:00_7h@1h_AARP4000_171.fits,1
284,-58.7583,-55.3657,888,1031,2012-01-16T15:42:02Z,1321,193,/data/linn/newpipe_compressed/pos/2012.01.16_15:48:00_7h@1h_AARP1321_193.fits,1
285,-999999.0,-999999.0,615,192,2013-11-01T15:42:01Z,3341,171,/data/linn/newpipe_compressed/pos/2013.11.01_15:48:00_7h@1h_AARP3341_171.fits,1
286,-58.9617,-55.8694,657,652,2015-03-08T15:42:01Z,5298,171,/data/linn/newpipe_compressed/pos/2015.03.08_15:48:00_7h@1h_AARP5298_171.fits,1
287,-78.7984,-76.7535,759,619,2014-01-01T15:42:01Z,3563,211,/data/linn/newpipe_compressed/pos/2014.01.01_15:48:00_7h@1h_AARP3563_211.fits,1
288,33.7106,37.0731,564,705,2013-11-16T15:42:01Z,3364,211,/data/linn/newpipe_compressed/pos/2013.11.16_15:48:00_7h@1h_AARP3364_211.fits,1
289,-45.9807,-42.8289,648,767,2015-03-09T15:42:01Z,5298,193,/data/linn/newpipe_compressed/pos/2015.03.09_15:48:00_7h@1h_AARP5298_193.fits,1
290,16.8893,19.5717,1031,1908,2014-12-18T15:41:49Z,4920,1600,/data/linn/newpipe_compressed/pos/2014.12.18_15:48:00_7h@1h_AARP4920_1600.fits,1
291,-68.6892,-65.3327,727,560,2014-04-12T15:42:01Z,4000,94,/data/linn/newpipe_compressed/pos/2014.04.12_15:48:00_7h@1h_AARP4000_94.fits,1
292,33.7106,37.0731,564,705,2013-11-16T15:42:01Z,3364,304,/data/linn/newpipe_compressed/pos/2013.11.16_15:48:00_7h@1h_AARP3364_304.fits,1
293,3.56593,6.81216,600,916,2013-10-23T15:42:01Z,3291,94,/data/linn/newpipe_compressed/pos/2013.10.23_15:48:00_7h@1h_AARP3291_94.fits,1
294,-999999.0,-999999.0,897,445,2012-07-03T15:42:01Z,1834,193,/data/linn/newpipe_compressed/pos/2012.07.03_15:48:00_7h@1h_AARP1834_193.fits,1
295,-44.0142,-40.9102,514,909,2012-03-05T15:42:02Z,1449,94,/data/linn/newpipe_compressed/pos/2012.03.05_15:48:00_7h@1h_AARP1449_94.fits,1
296,-58.0257,-54.9147,867,1142,2012-07-07T15:42:01Z,1834,131,/data/linn/newpipe_compressed/pos/2012.07.07_15:48:00_7h@1h_AARP1834_131.fits,1
297,41.4634,44.5714,883,1182,2012-01-24T15:42:02Z,1321,94,/data/linn/newpipe_compressed/pos/2012.01.24_15:48:00_7h@1h_AARP1321_94.fits,1
298,-47.2548,-44.0682,569,684,2013-11-10T15:42:01Z,3364,304,/data/linn/newpipe_compressed/pos/2013.11.10_15:48:00_7h@1h_AARP3364_304.fits,1
299,9.63049,12.1111,633,1812,2014-04-19T15:42:01Z,4000,131,/data/linn/newpipe_compressed/pos/2014.04.19_15:48:00_7h@1h_AARP4000_131.fits,1
300,-64.5469,-61.2621,553,566,2014-11-05T15:41:49Z,4781,1600,/data/linn/newpipe_compressed/pos/2014.11.05_15:48:00_7h@1h_AARP4781_1600.fits,1
301,-60.1787,-56.8318,577,606,2013-11-09T15:42:01Z,3364,94,/data/linn/newpipe_compressed/pos/2013.11.09_15:48:00_7h@1h_AARP3364_94.fits,1
302,-999999.0,-999999.0,827,289,2014-02-22T15:42:01Z,3793,304,/data/linn/newpipe_compressed/pos/2014.02.22_15:48:00_7h@1h_AARP3793_304.fits,1
303,-6.95168,-3.74375,406,704,2011-03-08T15:42:02Z,401,304,/data/linn/newpipe_compressed/pos/2011.03.08_15:48:00_7h@1h_AARP401_304.fits,1
304,13.5656,16.7747,751,1281,2014-10-24T15:41:49Z,4698,1600,/data/linn/newpipe_compressed/pos/2014.10.24_15:48:00_7h@1h_AARP4698_1600.fits,1
305,-78.2694,-74.9793,693,392,2013-10-17T15:41:49Z,3291,171,/data/linn/newpipe_compressed/pos/2013.10.17_15:48:00_7h@1h_AARP3291_171.fits,1
306,53.3622,56.403,904,1000,2012-01-25T15:42:02Z,1321,131,/data/linn/newpipe_compressed/pos/2012.01.25_15:48:00_7h@1h_AARP1321_131.fits,1
307,-84.3379,-82.4908,657,383,2011-11-01T15:42:02Z,1028,171,/data/linn/newpipe_compressed/pos/2011.11.01_15:48:00_7h@1h_AARP1028_171.fits,1
308,10.8712,14.1618,520,876,2011-09-06T15:42:02Z,833,94,/data/linn/newpipe_compressed/pos/2011.09.06_15:48:00_7h@1h_AARP833_94.fits,1
309,-68.6892,-65.3327,727,560,2014-04-12T15:42:01Z,4000,335,/data/linn/newpipe_compressed/pos/2014.04.12_15:48:00_7h@1h_AARP4000_335.fits,1
310,10.3263,13.666,585,836,2013-11-09T15:42:01Z,3341,211,/data/linn/newpipe_compressed/pos/2013.11.09_15:48:00_7h@1h_AARP3341_211.fits,1
311,-19.4278,-17.8415,1019,1991,2014-12-14T15:42:01Z,4920,193,/data/linn/newpipe_compressed/pos/2014.12.14_15:48:00_7h@1h_AARP4920_193.fits,1
312,-79.62,-75.8529,789,415,2013-12-31T15:42:01Z,3563,335,/data/linn/newpipe_compressed/pos/2013.12.31_15:48:00_7h@1h_AARP3563_335.fits,1
313,-42.4697,-39.0818,608,727,2013-11-05T15:41:49Z,3341,1600,/data/linn/newpipe_compressed/pos/2013.11.05_15:48:00_7h@1h_AARP3341_1600.fits,1
314,-53.7206,-50.4962,791,1155,2014-01-03T15:41:49Z,3563,171,/data/linn/newpipe_compressed/pos/2014.01.03_15:48:00_7h@1h_AARP3563_171.fits,1
315,6.49304,10.0381,552,745,2013-11-14T15:42:01Z,3364,131,/data/linn/newpipe_compressed/pos/2013.11.14_15:48:00_7h@1h_AARP3364_131.fits,1
316,26.1566,29.4443,368,766,2011-08-05T15:42:02Z,753,304,/data/linn/newpipe_compressed/pos/2011.08.05_15:48:00_7h@1h_AARP753_304.fits,1
317,-84.8755,-82.3433,599,343,2013-11-07T15:42:01Z,3364,171,/data/linn/newpipe_compressed/pos/2013.11.07_15:48:00_7h@1h_AARP3364_171.fits,1
